Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_in_months,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30390.44,2721.5366666666664,5,6,5.0,4,19,20,8.36,6.0,580.31,39.0985593956832,300,64.84803820501804,329.21463106560134,168.0909973960473
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30390.44,2721.5366666666664,5,6,5.0,4,22,20,8.36,6.0,580.31,36.83997819098044,301,64.84803820501804,45.18470250450465,402.12092595714404
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45207.54,3507.295,8,8,24.0,6,24,20,9.78,13.0,2497.48,26.125446441717568,205,148.91327341500903,32.07149617579405,409.7447304091969
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45207.54,3507.295,8,8,24.0,6,19,22,9.78,13.0,2497.48,38.54245777149914,206,148.91327341500903,143.88671149746492,307.92951508752606
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45207.54,3507.295,8,8,24.0,6,24,20,9.78,13.0,2497.48,33.964677136761175,207,148.91327341500903,76.84072654148487,374.9755000435061
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144546.72,10653.043107889978,0,3,7.0,2,15,4,6.08,1.0,1045.11,37.448141218726136,283,1293.5054487288114,312.65051983225135,981.316923548958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144546.72,10653.043107889978,0,3,7.0,2,15,4,6.08,1.0,1045.11,39.35799558859895,284,1293.5054487288114,184.39978362231662,1099.567659758893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144546.72,10653.043107889978,0,3,7.0,2,12,7,6.08,2.0,1045.11,30.900038734791277,286,4246.0,665.1148120425618,668.8526313386477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18681.465,1584.78875,2,3,9.0,2,1,8,3.9,3.0,327.88,28.06382123496347,378,24.8214249786604,71.93630035975555,321.72114966158415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10527110.0,690.1116666666667,8,9,31.0,5,62,15,28.52,10.0,4984.82,35.850307949102344,64,36.67512791916932,30.935735656151515,261.40030309134585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72330.98,6300.581666666666,0,3,11.0,1,1,7,4.62,5.0,596.78,33.74384689259225,402,31.37979415843871,261.87254396996724,626.8058285382607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72330.98,6300.581666666666,1,4,11.0,-100,1,3,4.62,5.0,596.78,29.963068109536977,403,31.37979415843871,83.86037364309526,764.8179988651327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43241.49,3282.269196467356,1444,7,30.0,6,36,19,11.47,10.0,2174.16,33.877016508271254,155,460.4272666027642,59.00626433454359,386.80052259533636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43241.49,3282.269196467356,10,7,30.0,6,36,17,8.47,15.0,2174.16,25.858932365901,156,460.4272666027642,112.8705138258177,332.9362731040623
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44719.17,3969.5975,6,6,29.0,7,42,19,27.21,14.0,3818.57,24.25286502648052,163,248.599885855438,132.15544933818092,286.2044148063811
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4602545.0,8527.755,3,3,6.0,1,4,9,3.11,7.0,1374.56,31.22177904222145,317,64.00168567310892,177.27095161401814,851.5028627128729
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31021.24,2660.636339227669,7,7,11.0,4,20,20,11.21,7.0,852.81,29.05362022009968,405,186.22617257061623,167.46544946804633,287.3857054003354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39800.12,3047.6766666666667,7,5,12.0,3,17,18,18.53,4.0,660.69,33.83231835702849,221,58.48765733950958,254.30900054344278,281.97100878371435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39800.12,3047.6766666666667,7,5,12.0,3,17,18,18.53,6.0,660.69,30.3763626789762,224,58.48765733950958,281.0353367330702,245.24467259408692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14841.35,1437.779166666667,6,5,17.0,7,60,16,27.64,6.0,3865.15,25.242774404795504,98,71.54474307214656,147.10528696336212,215.127886631158
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66105.4,5653.783333333333,6,8,31.0,5,21,22,5.52,2019.0,1549.56,27.13249466234779,145,214.07212305606225,146.8070958244739,464.49911445279724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15398.95,1548.2458333333334,1,7,5.0,4,1,0,6.41,8.0,343.84,41.27143023516286,348,34.81396985624466,96.29585881449027,313.7147546625984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15398.95,1548.2458333333334,1,7,5.0,4,1,0,13.41,8.0,343.84,31.74691660199067,350,34.81396985624466,45.39012955896059,324.6204839181281
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27070.07,2518.839166666666,7,3,11.0,4,12,15,5.68,6.0,919.76,26.27047546982729,359,73.23331847935155,67.62085302814172,381.02974515917333
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27865.26,2606.105,4,3,6.0,1,25,16,17.05,5.0,635.59,36.043560442424734,373,17.69844332156168,98.13711127795484,394.7749454004835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14205.09,1086.7575,7,10,21.0,8,33,20,19.42,16.0,4845.24,30.66834577212341,168,49.03239546911298,42.28708960267633,297.3562649282107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14205.09,1086.7575,7,10,21.0,8,33,22,19.42,16.0,4845.24,30.99083993733127,169,49.03239546911298,75.19998090431021,274.44337362657683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62320.56,5068.38,9,9,18.0,5,23,17,16.24,15.0,3589.56,23.445625647930694,25,171.34555972446432,181.32387219407917,444.16856808145656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62320.56,5068.38,9,9,18.0,5,23,15,13.239999999999998,15.0,3589.56,24.20949501732343,26,171.34555972446432,407.64358912370284,217.84885115183292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62320.56,5068.38,9,9,18.0,5,23,15,21.24,15.0,3589.56,36.310920358906,27,73057.0,64.07518363280778,521.4172566427279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43758.34,3454.528333333333,5,6,12.0,2,13,2,4.18,2.0,1194.28,37.251135888237904,407,56.31142051341512,101.77200926780857,437.3694035521097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,108147.3,8926.275,3,6,6.0,4,10,21,0.5700000000000003,2.0,1113.06,38.70406395775919,354,211.1795815692456,474.04912203129686,497.39879639945764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,108147.3,8926.275,3,6,6.0,4,13,20,7.57,2.0,1113.06,28.76673305969088,355,211.1795815692456,818.1044311718832,143.34348725887128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17759.1,1533.925,6,8,19.0,5,24,20,5.2,10.0,3598.39,22.08115310586168,65,64.55062048800421,15.193960535175282,313.6479189768205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17759.1,1533.925,6,8,19.0,5,24,20,5.2,10.0,3598.39,34.132354250666,66,64.55062048800421,183.50916894733345,195.33271056466234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85328.73,6858.7275,3,4,11.0,1,12,17,1.83,2.0,585.05,24.33710788382652,387,68.4589661120162,291.3699980847771,586.0437858032068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61008.0,5235.0,10,5,32.0,4,16,19,19.44,17.0,1755.81,25.22776614388638,115,189.4265306646308,74.80924749092921,509.26422184443993
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28665.76,2582.813333333333,7,3,5.0,1,16,7,4.32,0.0,1237.46,29.08237270108224,299,22.68817757992469,44.31234274961548,431.2808130037931
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28665.76,2582.813333333333,297,3,5.0,1,16,11,4.32,0.0,1237.46,24.843695761859934,301,22.68817757992469,265.66842762375745,259.92472812965116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56803.71,4620.6425,7,5,25.0,6,42,23,16.23,11.0,2593.44,38.87819909381113,79,187.190218862138,144.6027128035824,380.2713183342796
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38364.82,2904.068333333333,9,6,32.0,4,34,24,3.44,12.0,1973.63,29.24692971651018,240,74.85037187731447,85.17822119171014,380.3782402643087
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38364.82,2904.068333333333,9,6,32.0,4,34,25,3.44,12.0,1973.63,39.46562351083284,241,74.85037187731447,63.532805251674354,402.0236562043445
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15015.4,1213.2833333333333,5,5,9.0,-100,25,12,5.04,1.0,330.17,35.41314267274036,268,11.685734566072789,62.6793167976386,336.963281969622
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15015.4,1213.2833333333333,5,5,9.0,1,25,8,5.04,5.0,330.17,24.650308446583686,269,11.685734566072789,47.30795792957788,352.3346408376826
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19777.05,1728.0875,5,3,3.0,3,16,3,5.95,1.0,186.16,25.758671794694795,268,29.045533320072103,11.76411839618042,371.9990982837474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20188.02,1851.335,4,3,6.0,3,12,6,1.31,0.0,399.92,27.42703869347532,250,25.58028081581637,71.70424222288531,367.8489769612984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20188.02,1851.335,4,3,6.0,-100,9,6,1.31,0.0,399.92,39.98483628557661,251,25.58028081581637,66.62197879458277,352.93124038960093
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55151.04,4704.92,10,6,23.0,6,31,17,10.64,9.0,1743.83,40.90438823408883,154,171.82306738090188,85.60562277570746,463.06330984339064
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55151.04,4704.92,10,6,23.0,-100,30,17,10.64,12.0,1743.83,38.66936971571445,157,171.82306738090188,119.04479266560482,429.6241399534933
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147499.6,12353.633333333331,2,2,12.0,2,14,2,4.21,2.0,1250.67,34.91628875699495,251,192.2064832741598,131.381035832214,1151.7758142269595
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7873905.0,12353.633333333331,2,2,12.0,2,16,6,4.21,2.0,1250.67,36.95384495908608,252,192.2064832741598,232.52138973022844,1060.635460328945
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,147499.6,12353.633333333331,2,2,12.0,2,14,2,4.21,2.0,1250.67,32.24519332234832,254,192.2064832741598,467.96553723424284,825.1913128249307
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20005.22,1683.101666666667,8,3,6.0,4,17,20,24.33,13.0,1859.45,29.727595591113804,157,59.51321413246297,89.61544253201929,299.1815100021844
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20005.22,1683.101666666667,8,3,6.0,4,22,20,18.33,13.0,1859.45,27.321489310601788,158,59.51321413246297,144.39617064631614,244.4007818878876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19795.52,1662.6266666666668,7,10,34.0,8,20,21,22.79,15.0,3135.02,33.64511754560509,36,130.47547071749042,122.2216696933367,193.5655262558396
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60938.13,5163.1775,10,8,31.0,8,23,18,17.49,9.0,3947.24,34.57781446226862,66,378.304673376643,106.61205768032025,281.40101894303683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57610.32,4517.86,8,10,25.0,9,41,20,21.31,7.0,4428.64,34.332162214632895,25,256.2341792269896,305.5313239715772,150.02049680143318
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57610.32,4517.86,8,10,25.0,-100,38,23,21.31,7.0,4428.64,23.69837787027572,28,256.2341792269896,118.77673442763322,326.7750863453772
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18717.02,1294.7516666666668,8,5,15.0,5,14,18,10.3,10.0,2103.99,29.864136905148,194,60.64699329311761,29.939366844700032,298.88880652884905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63536.98,5382.748333333334,4,5,12.0,2,29,17,14.78,9.0,89.62,26.02166195665192,377,69.10085253082353,89.69025633675682,619.4837244657531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63536.98,5382.748333333334,4,5,12.0,2,32,16,14.78,9.0,89.62,27.936702558381217,379,69.10085253082353,112.47112168923464,596.7028591132752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63536.98,5382.748333333334,4,5,12.0,2,29,16,14.78,9.0,89.62,41.39783541429952,380,8098.0,218.34718786745938,500.8267929350504
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9983.345,758.9454166666666,7,11,15.0,5,27,16,10.26,12.0,1823.35,31.475586596695763,119,29.24151868964153,44.722154221777274,291.9308687552478
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9983.345,758.9454166666666,7,11,15.0,5,22,16,10.26,12.0,1823.35,36.07825750942549,120,29.24151868964153,27.261180165475906,269.39184281154917
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9983.345,758.9454166666666,7,11,15.0,-100,19,16,10.26,12.0,1823.35,24.88200160745722,121,29.24151868964153,18.683938382039493,287.96908459498565
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27796.42,2300.3683333333333,6,5,16.0,2,18,14,11.85,10.0,1073.94,36.17666388955485,333,36.06763128414976,158.19484043149313,295.7743616176905
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,140014.36,11662.863333333333,3,7,18.0,4,27,10,3.9,3.0,1151.7,34.84387789539227,214,348.6203964507333,419.63562323475037,648.0303136478493
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37071.2,3006.2666666666664,1,6,6.0,4,14,4,11.56,4.0,869.99,39.99881581174791,230,74.69027138495908,98.89156721151146,407.04482807019616
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41735.55,3357.9625,0,3,8.0,4,14,6,11.25,205.0,1480.92,34.239345546365705,303,109.61414671334232,255.11037967904,251.07172360761768
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40391.66,3357.971666666667,10,7,18.0,3,35,21,3.51,12.0,1950.62,37.92813470158226,103,60.370828399887685,104.6817559513854,430.7445823153936
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40391.66,3357.971666666667,10,7,18.0,3,35,23,3.51,12.0,1950.62,28.72534805826157,104,60.370828399887685,41.73545391058706,483.69088435619204
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40391.66,3357.971666666667,10,7,18.0,3,33,23,3.51,13.0,1950.62,23.630472550185274,106,60.370828399887685,67.62792779692647,467.7984104698526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7441.295,822.5517437389348,5,8,33.0,6,12,429,11.12,13.0,2569.3,36.466062893780325,75,75.97491614797292,36.48450486952725,315.4075435768985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19065.32,1497.7766666666666,3,6,5.0,5,25,11,7.81,5.0,2008.06,25.61912250094436,209,76.21247400832009,28.47047558456697,295.09471707377963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19065.32,1497.7766666666666,3,6,5.0,5,23,14,7.81,5.0,2008.06,40.12886281523158,210,76.21247400832009,57.88926089099711,305.6759317673495
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24585.55,2316.795833333333,3,4,14.0,2,13,14,11.35,1.0,195.38,26.888792887136383,329,30.447776935964107,299.9475980928114,191.2842083045578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15013.73,1127.1441666666667,7,4,14.0,6,23,8,8.22,7.0,1403.17,26.39210076363373,150,51.547924156742056,74.97566925866485,276.19082325125976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15013.73,1127.1441666666667,7,4,14.0,6,20,9,5.2200000000000015,7.0,1403.17,34.07695595965904,151,51.547924156742056,63.65249855969525,257.5139939502294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15013.73,1127.1441666666667,7,4,14.0,6,20,9,8.22,7.0,1403.17,26.3050348056972,152,51.547924156742056,47.9774206749251,303.1890718349996
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,126006.68,10693.556666666664,4,3,20.0,3,13,11,7.28,0.0,385.8,30.97979978466311,319,239.7673292742656,700.2179356015994,389.3704017908016
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,102885.32,8643.776666666667,3,5,16.0,1,14,16,10.31,4.0,605.34,38.226971056149566,356,74.1586635323227,775.4914067107629,294.72759642358113
